l[deg]     b[deg]     dist[kpc] edist[kpc] pml[masyr] epml[masyr] pmb[masyr] epmb[masyr] pmlpmbcorr[] vlos[kms] evlos[kms] apogee[0,1] component[0,1] feh[dex] alpha[dex] age[]   index  
 -8.842758   4.075037  9.2211  0.7087 -5.5624  0.0655 -0.6260  0.0787   0.0787   25.4765    0.0920  1.0000  1.0000 -99.0000 -99.0000 -99.0000 47202.0000
  1.362884  -1.547041  6.2635  0.3571 -7.2711  0.0330  0.2393  0.0637   0.0637  161.1566    0.0522  0.0000  0.0000 -99.0000 -99.0000 -99.0000 592292.0000
 14.120021   1.707123  4.0962  0.1864 -2.1577  0.0647 -0.3514  0.0573   0.0573  -30.6271    0.0753  1.0000  0.0000 -99.0000 -99.0000 -99.0000 681505.0000
-14.419192  -2.621913  8.1765  0.6567 -7.4966  0.0762  1.7258  0.0800   0.0800  -29.6728    0.0625  0.0000  0.0000 -99.0000 -99.0000 -99.0000 712433.0000
 13.915254   4.396647  4.2086  0.2035 -6.1714  0.1170  0.5663  0.0939   0.0939   69.7434    0.0479  1.0000  0.0000 -99.0000 -99.0000 -99.0000 385049.0000
  0.194463   0.589868 10.0704  0.7191 -8.5610  0.1043 -1.9444  0.0373   0.0373   99.4061    0.0484  0.0000  0.0000 -99.0000 -99.0000 -99.0000 836207.0000
 -4.451405   3.762981  8.2876  0.6241 -5.9483  0.0550 -0.0543  0.0542   0.0542   17.9013    0.0735  1.0000  1.0000 -99.0000 -99.0000 -99.0000 498.0000
 -0.011452   7.323145  8.7090  0.6902 -6.0168  0.0976 -0.3120  0.1048   0.1048   -9.5810    0.0827  0.0000  1.0000 -99.0000 -99.0000 -99.0000 29470.0000
 -3.780443   1.493160  8.4371  0.6324 -7.9094  0.0770  1.5384  0.0390   0.0390  239.2057    0.0649  1.0000  0.0000 -99.0000 -99.0000 -99.0000 656485.0000
  1.270879   2.389191  8.0438  0.6682 -3.7675  0.0926 -2.1236  0.0659   0.0659  139.3792    0.0397  0.0000  0.0000 -99.0000 -99.0000 -99.0000 906951.0000
  9.176732   6.190794  4.6573  0.2530 -5.6579  0.0572  2.5601  0.0781   0.0781  -97.5696    0.0543  1.0000  0.0000 -99.0000 -99.0000 -99.0000 144600.0000
-32.254553   0.896824  5.0307  0.2931 -5.9822  0.0782 -0.2035  0.0833   0.0833  -16.0994    0.0373  0.0000  0.0000 -99.0000 -99.0000 -99.0000 103154.0000
 10.149792  -6.784269  8.2105  0.5822 -6.4845  0.0925 -0.1874  0.0871   0.0871  -40.9112    0.0821  1.0000  1.0000 -99.0000 -99.0000 -99.0000 3087.0000
 -5.798502   0.387524  9.0757  0.5815 -4.5513  0.0694 -3.0824  0.0710   0.0710   10.0977    0.0739  0.0000  0.0000 -99.0000 -99.0000 -99.0000 778798.0000
 23.904204  -1.595854  6.1660  0.5613 -7.0184  0.0846 -2.1683  0.0905   0.0905   76.2220    0.1009  1.0000  0.0000 -99.0000 -99.0000 -99.0000 515756.0000
  4.206589   6.199780  6.4413  0.3859 -7.3772  0.0457 -0.6826  0.0762   0.0762  -24.6173    0.0428  0.0000  1.0000 -99.0000 -99.0000 -99.0000 57846.0000
 10.052651   1.300362  4.7553  0.3571 -8.0492  0.0837 -0.7492  0.0674   0.0674   23.1109    0.0586  1.0000  0.0000 -99.0000 -99.0000 -99.0000 553957.0000
  0.464376   0.296474  5.3871  0.3700 -7.6870  0.0715  2.2289  0.0657   0.0657 -144.2169    0.0658  0.0000  0.0000 -99.0000 -99.0000 -99.0000 282095.0000
  4.861743   1.172147  7.9811  0.6737 -7.5980  0.0671 -2.6346  0.0967   0.0967  231.2186    0.0278  1.0000  0.0000 -99.0000 -99.0000 -99.0000 823449.0000
  6.364766  -2.320551  5.0966  0.3085 -5.3246  0.0743  0.4540  0.0583   0.0583   84.4673    0.0845  0.0000  0.0000 -99.0000 -99.0000 -99.0000 658746.0000
  9.301630  -1.688656  7.5713  0.6824 -9.7907  0.0663  0.3533  0.0426   0.0426  134.1390    0.0682  1.0000  0.0000 -99.0000 -99.0000 -99.0000 588208.0000
 -5.625764   0.754197  5.7505  0.5144 -5.9180  0.0726 -0.2601  0.0985   0.0985   -2.9873    0.0780  0.0000  0.0000 -99.0000 -99.0000 -99.0000 168317.0000
 -8.425715   1.484953  5.7941  0.3458 -2.0575  0.0789 -0.2156  0.0877   0.0877   25.2963    0.0776  1.0000  0.0000 -99.0000 -99.0000 -99.0000 450425.0000
 -0.772740   1.118687  6.6951  0.4879 -7.9799  0.0710 -2.1356  0.0385   0.0385   67.2830    0.0486  0.0000  0.0000 -99.0000 -99.0000 -99.0000 410766.0000
-18.128518  -1.114927  5.5949  0.3969 -6.1200  0.0777  0.2190  0.0627   0.0627  -79.6613    0.0681  1.0000  0.0000 -99.0000 -99.0000 -99.0000 177298.0000
 -4.061684   3.110013  6.5150  0.4488 -2.0096  0.0428  2.1656  0.0630   0.0630  -52.3244    0.0400  0.0000  0.0000 -99.0000 -99.0000 -99.0000 249052.0000
  4.619374   1.490285  8.1852  0.6020 -1.5398  0.0497 -0.3681  0.0584   0.0584  146.3822    0.0747  1.0000  0.0000 -99.0000 -99.0000 -99.0000 231208.0000
 11.815396   0.802409  4.7941  0.1721 -0.1970  0.0883 -0.3271  0.0858   0.0858   -3.9324    0.0729  0.0000  0.0000 -99.0000 -99.0000 -99.0000 198765.0000
 23.550521   1.162328  6.7588  0.4737 -8.1856  0.0550 -1.1276  0.0631   0.0631   -5.1619    0.0508  1.0000  0.0000 -99.0000 -99.0000 -99.0000 245216.0000
 27.727402  -2.577278  9.1853  0.6684 -5.5328  0.0602 -0.8087  0.0840   0.0840   23.1448    0.0490  0.0000  0.0000 -99.0000 -99.0000 -99.0000 414969.0000
 18.700782  -0.757424  6.9786  0.5210 -8.7568  0.0803 -0.9172  0.0510   0.0510  104.5984    0.0726  1.0000  0.0000 -99.0000 -99.0000 -99.0000 295463.0000
  9.151222  -3.473144  7.8780  0.5895 -6.3648  0.0542 -0.0246  0.0768   0.0768  -67.8825    0.1070  0.0000  1.0000 -99.0000 -99.0000 -99.0000 61658.0000
  5.138545  -6.582308  7.0931  0.5979 -7.6947  0.0627 -0.1835  0.0597   0.0597  -31.0354    0.0777  1.0000  1.0000 -99.0000 -99.0000 -99.0000 46758.0000
  2.089234   0.560652  7.2534  0.6195 -7.4973  0.0743 -1.4349  0.0714   0.0714  -97.2459    0.0848  0.0000  0.0000 -99.0000 -99.0000 -99.0000 866345.0000
-31.262131   1.054131  5.8133  0.3581 -5.5067  0.0776  0.8329  0.0696   0.0696  -66.8249    0.0668  1.0000  0.0000 -99.0000 -99.0000 -99.0000 827825.0000
 36.571399  -1.246830  5.5137  0.3262 -4.4577  0.0971 -0.7145  0.0652   0.0652    8.4702    0.0625  0.0000  0.0000 -99.0000 -99.0000 -99.0000 227066.0000
 -4.169686  -1.645171  6.7285  0.4843 -4.7774  0.0329 -0.8306  0.0513   0.0513  183.7311    0.0730  1.0000  0.0000 -99.0000 -99.0000 -99.0000 428364.0000
-23.185923  -1.416283  5.9610  0.4657 -6.6949  0.0869 -0.7811  0.0755   0.0755  -77.3063    0.0488  0.0000  0.0000 -99.0000 -99.0000 -99.0000 869724.0000
 -4.061829  -6.123892  7.9817  0.4976 -2.7961  0.0783 -2.1835  0.0851   0.0851 -117.4136    0.0991  1.0000  0.0000 -99.0000 -99.0000 -99.0000 290156.0000
 -6.452646   1.539825  7.8280  0.5737 -9.8113  0.0812 -0.1016  0.0747   0.0747  -61.7490    0.0826  0.0000  0.0000 -99.0000 -99.0000 -99.0000 219110.0000
 -4.040333  -6.734631  7.3875  0.6051 -6.9455  0.0624 -3.2097  0.0763   0.0763 -141.5233    0.0469  1.0000  0.0000 -99.0000 -99.0000 -99.0000 976079.0000
 -2.746001  -1.910548  5.2070  0.2870 -2.8600  0.0419  0.0303  0.0684   0.0684 -100.3049    0.0403  0.0000  0.0000 -99.0000 -99.0000 -99.0000 303896.0000
 -4.161722  -1.309192  7.6536  0.5660 -8.7200  0.0917 -0.6847  0.0695   0.0695 -150.1592    0.0532  1.0000  0.0000 -99.0000 -99.0000 -99.0000 68197.0000
-16.219273  -0.065464  5.3328  0.4641 -4.7699  0.0816 -0.3165  0.0689   0.0689 -108.8610    0.0677  0.0000  0.0000 -99.0000 -99.0000 -99.0000 211527.0000
-31.876926  -0.824529  7.5045  0.5347 -7.6462  0.0777  0.1129  0.0737   0.0737  -44.5017    0.0577  1.0000  0.0000 -99.0000 -99.0000 -99.0000 862587.0000
 -1.397502  -0.408626  8.0877  0.5692 -6.8551  0.0669  0.1108  0.0786   0.0786 -172.1779    0.0450  0.0000  0.0000 -99.0000 -99.0000 -99.0000 663724.0000
 -3.957845   1.502591  7.9082  0.5548 -3.4939  0.0634  0.3068  0.0798   0.0798   81.6375    0.0102  1.0000  0.0000 -99.0000 -99.0000 -99.0000 851631.0000
 -7.178376  -0.786062 11.5581  1.0192 -8.3271  0.0690 -0.2224  0.0671   0.0671   12.2398    0.0835  0.0000  0.0000 -99.0000 -99.0000 -99.0000 360736.0000
  4.911785   1.217805  7.1473  0.4642 -8.7530  0.0671 -2.1025  0.0626   0.0626   36.3743    0.0592  1.0000  0.0000 -99.0000 -99.0000 -99.0000 993441.0000
  0.823515  -0.175326  7.7176  0.6273 -8.0544  0.0913 -1.5883  0.0526   0.0526 -230.4966    0.1033  0.0000  0.0000 -99.0000 -99.0000 -99.0000 26031.0000
  4.625828  -1.117468  5.7349  0.3542 -7.3125  0.0679  0.2627  0.0412   0.0412   82.5645    0.0545  1.0000  0.0000 -99.0000 -99.0000 -99.0000 754628.0000
 -6.619465   0.651350 12.7287  0.9983 -7.5737  0.0986  0.3861  0.0728   0.0728  -60.5195    0.0937  0.0000  0.0000 -99.0000 -99.0000 -99.0000 244463.0000
  0.174316  -3.985902  8.8492  0.6139 -5.5813  0.0804  0.0431  0.0980   0.0980    5.4420    0.0886  1.0000  1.0000 -99.0000 -99.0000 -99.0000 28071.0000
-34.666294  -0.128596  5.4302  0.2825 -3.8677  0.0788 -0.1320  0.0421   0.0421  -41.3097    0.0817  0.0000  0.0000 -99.0000 -99.0000 -99.0000 949899.0000
 -4.214869  -1.232975  7.0299  0.5754 -7.9143  0.0381  0.6896  0.0837   0.0837  -96.6292    0.0353  1.0000  0.0000 -99.0000 -99.0000 -99.0000 880242.0000
  5.423938   0.629171  7.5813  0.6182 -4.9341  0.0522 -4.6065  0.0727   0.0727  126.9713    0.0375  0.0000  0.0000 -99.0000 -99.0000 -99.0000 683563.0000
 -4.554622  -1.442884  8.8556  0.6904 -5.5118  0.0712 -0.5639  0.0705   0.0705 -269.3936    0.0580  1.0000  0.0000 -99.0000 -99.0000 -99.0000 516956.0000
 -7.060887   4.211325  8.0281  0.5760 -6.2471  0.0911 -0.2162  0.0663   0.0663   30.9003    0.0584  0.0000  1.0000 -99.0000 -99.0000 -99.0000 69721.0000
-13.624620  -0.937530 10.1905  0.6858 -8.2049  0.0949  0.1109  0.0901   0.0901  -36.6849    0.0928  1.0000  0.0000 -99.0000 -99.0000 -99.0000 229105.0000
  6.801583  -1.023895  6.4985  0.5063 -2.2386  0.0605  2.3910  0.0815   0.0815   75.4579    0.0706  0.0000  0.0000 -99.0000 -99.0000 -99.0000 549847.0000
-22.689321  -1.015388 11.6096  0.9499 -6.8488  0.0884 -0.2368  0.0572   0.0572  -31.3665    0.0868  1.0000  0.0000 -99.0000 -99.0000 -99.0000 140698.0000
  0.483382   0.661877  7.0193  0.3966 -3.4816  0.0902  0.7471  0.0839   0.0839 -120.3302    0.0790  0.0000  0.0000 -99.0000 -99.0000 -99.0000 354627.0000
  5.312574   1.069446  7.9600  0.6027 -9.6461  0.0816  0.8028  0.0894   0.0894   60.4725    0.1051  1.0000  0.0000 -99.0000 -99.0000 -99.0000 646655.0000
-27.591275   1.102042  5.7026  0.3527 -5.5822  0.0835 -0.2995  0.0646   0.0646  -36.6313    0.1060  0.0000  0.0000 -99.0000 -99.0000 -99.0000 249090.0000
  4.764601  -1.686922  6.4405  0.5099 -7.1933  0.0699  0.4415  0.0670   0.0670   80.8497    0.0922  1.0000  0.0000 -99.0000 -99.0000 -99.0000 233004.0000
 -4.174545  -4.603281  9.8491  0.7911 -6.9086  0.0600  0.2214  0.0748   0.0748  -11.2943    0.0654  0.0000  0.0000 -99.0000 -99.0000 -99.0000 455054.0000
  4.710570  11.670384  5.7396  0.2915 -5.7713  0.0644 -3.9489  0.0704   0.0704  -30.0802    0.0695  1.0000  0.0000 -99.0000 -99.0000 -99.0000 164943.0000
  0.875368   0.262448  6.6970  0.4462 -1.3541  0.0709  1.6013  0.0704   0.0704 -115.7432    0.0810  0.0000  0.0000 -99.0000 -99.0000 -99.0000 286540.0000
  5.012966  -1.629424  7.9591  0.7047 -11.8839  0.0903 -1.9644  0.0762   0.0762   91.1228    0.0852  1.0000  0.0000 -99.0000 -99.0000 -99.0000 964465.0000
 -0.243123  -1.314852  5.6772  0.3486 -2.0001  0.0873  1.4850  0.0816   0.0816  105.0903    0.0278  0.0000  0.0000 -99.0000 -99.0000 -99.0000 249443.0000
-13.012148   1.173181  8.1813  0.6207 -9.7380  0.0885 -0.1114  0.0763   0.0763 -122.8884    0.0914  1.0000  0.0000 -99.0000 -99.0000 -99.0000 463668.0000
  1.259103   0.262216  8.9372  0.7572 -6.5770  0.0721  1.9642  0.0649   0.0649  111.8528    0.0681  0.0000  0.0000 -99.0000 -99.0000 -99.0000 886588.0000
 -3.949231   1.439340  6.6992  0.5291 -7.6442  0.0596 -3.9404  0.0515   0.0515   43.8819    0.0812  1.0000  0.0000 -99.0000 -99.0000 -99.0000 869079.0000
 -0.261251   0.762785  5.8978  0.3068 -10.0393  0.0939  1.0778  0.0914   0.0914   95.4525    0.0439  0.0000  0.0000 -99.0000 -99.0000 -99.0000 165198.0000
 -9.018451   1.033572  7.1141  0.4387 -7.1330  0.0720 -0.3781  0.0819   0.0819   38.9892    0.0584  1.0000  1.0000 -99.0000 -99.0000 -99.0000 54416.0000
  2.482996   1.949343  9.1797  0.8310 -5.5114  0.0701 -0.6131  0.1022   0.1022  -22.4972    0.0426  0.0000  1.0000 -99.0000 -99.0000 -99.0000 22019.0000
 -8.934605  -1.427327  4.5735  0.2939 -1.3054  0.0706  1.8334  0.0822   0.0822    2.6626    0.0556  1.0000  0.0000 -99.0000 -99.0000 -99.0000 452896.0000
 -1.279989  -0.389522  5.5083  0.3340 -8.2487  0.0945  2.2072  0.0593   0.0593   95.3761    0.0687  0.0000  0.0000 -99.0000 -99.0000 -99.0000 350625.0000
 -4.384950   1.531389  7.1628  0.3487 -0.8871  0.0763 -2.1173  0.0366   0.0366  -90.1618    0.1020  1.0000  0.0000 -99.0000 -99.0000 -99.0000 361715.0000
 -2.007198  -1.134824  6.3935  0.4918 -5.5709  0.0457  0.1079  0.0565   0.0565   27.8538    0.0611  0.0000  0.0000 -99.0000 -99.0000 -99.0000 827614.0000
 28.123486  -4.135091  5.4463  0.2910 -4.7739  0.0628 -0.8727  0.0401   0.0401   46.0547    0.0653  1.0000  0.0000 -99.0000 -99.0000 -99.0000 932209.0000
  9.726301   0.604759  5.5582  0.3669 -0.8353  0.0645 -0.8756  0.0794   0.0794   46.3978    0.0523  0.0000  0.0000 -99.0000 -99.0000 -99.0000 885737.0000
  5.075326   0.915757  7.3720  0.5681 -6.9403  0.0626  1.8499  0.0726   0.0726  220.2073    0.0376  1.0000  0.0000 -99.0000 -99.0000 -99.0000 232682.0000
  2.388011   1.554133  7.3571  0.5707 -7.2223  0.0587  2.6298  0.0497   0.0497  186.7102    0.0613  0.0000  0.0000 -99.0000 -99.0000 -99.0000 780370.0000
  5.350030  -3.676891  5.9783  0.3846 -6.9605  0.0516 -2.0121  0.0654   0.0654   80.2881    0.0503  1.0000  0.0000 -99.0000 -99.0000 -99.0000 34135.0000
-25.491111  -0.794410  8.3656  0.5946 -7.5054  0.1037  0.5132  0.0700   0.0700  -92.0289    0.0358  0.0000  0.0000 -99.0000 -99.0000 -99.0000 411046.0000
 -3.603477   0.965517  9.4695  0.8161 -3.9431  0.0532  0.0949  0.0920   0.0920  -94.3760    0.1041  1.0000  0.0000 -99.0000 -99.0000 -99.0000 196791.0000
  2.865477  -0.467325 10.0145  0.7410 -10.0363  0.1049  0.9905  0.0661   0.0661   32.9633    0.0981  0.0000  0.0000 -99.0000 -99.0000 -99.0000 764813.0000
 23.310984  -0.785427  6.8934  0.4161 -5.3004  0.0591 -0.8796  0.0398   0.0398   98.3944    0.0880  1.0000  0.0000 -99.0000 -99.0000 -99.0000 531231.0000
  4.470567   0.362466  6.6927  0.4837 -5.9505  0.0678  1.1305  0.0459   0.0459   55.1308    0.0737  0.0000  0.0000 -99.0000 -99.0000 -99.0000 975281.0000
 18.568836  -1.282552  8.0313  0.6248 -9.0236  0.0740 -0.0123  0.0789   0.0789  -11.9109    0.0581  1.0000  0.0000 -99.0000 -99.0000 -99.0000 834945.0000
  7.649454  -3.368166  6.5904  0.5031 -6.6466  0.0737 -3.6307  0.0507   0.0507   45.9757    0.0577  0.0000  0.0000 -99.0000 -99.0000 -99.0000 326851.0000
 14.439824   9.063821  4.9342  0.3601 -6.5791  0.0547  0.8195  0.0633   0.0633    8.7050    0.0881  1.0000  0.0000 -99.0000 -99.0000 -99.0000 632975.0000
-10.217335  -1.605423  5.2649  0.3311 -4.8797  0.0714 -0.2249  0.0777   0.0777 -118.3976    0.0749  0.0000  0.0000 -99.0000 -99.0000 -99.0000 343938.0000
 -8.886662   1.152244  9.7091  0.7553 -8.8153  0.0899  1.0186  0.0727   0.0727 -164.0266    0.0963  1.0000  0.0000 -99.0000 -99.0000 -99.0000 422887.0000
  0.069508   0.397477  7.9247  0.5698 -3.3389  0.0825  1.9945  0.0802   0.0802 -237.8494    0.0692  0.0000  0.0000 -99.0000 -99.0000 -99.0000 756945.0000
-22.792864  -1.008868  7.1712  0.6012 -4.0861  0.0803 -1.2219  0.1054   0.1054 -103.1048    0.0806  1.0000  0.0000 -99.0000 -99.0000 -99.0000 536841.0000
  3.814864   1.580722  5.4624  0.2592 -9.2357  0.0686 -1.5561  0.0582   0.0582  -22.8595    0.0462  0.0000  0.0000 -99.0000 -99.0000 -99.0000 592256.0000
  5.297128   1.354462  6.6305  0.5012 -8.8887  0.0595 -0.2344  0.0871   0.0871   30.4817    0.0755  1.0000  0.0000 -99.0000 -99.0000 -99.0000 202959.0000
 -0.370410   0.938184  7.4167  0.5894 -7.8672  0.0717  3.4403  0.0619   0.0619   52.2818    0.0622  0.0000  0.0000 -99.0000 -99.0000 -99.0000 88091.0000
 10.111848   1.118631  5.5592  0.3729 -4.8818  0.0931 -0.5574  0.0579   0.0579 -140.5765    0.0446  1.0000  0.0000 -99.0000 -99.0000 -99.0000 594532.0000
  0.583712   0.130390 10.1329  0.8592 -5.5452  0.0562  0.2915  0.0681   0.0681  -77.4153    0.0548  0.0000  0.0000 -99.0000 -99.0000 -99.0000 260254.0000
 -8.706150   1.487786  8.6811  0.5816 -3.5496  0.0706 -0.1265  0.0823   0.0823 -205.3971    0.0685  1.0000  0.0000 -99.0000 -99.0000 -99.0000 44790.0000
 -5.916555   1.395096  5.4038  0.2678 -2.9306  0.0706 -1.6871  0.0609   0.0609  -76.5611    0.0427  0.0000  0.0000 -99.0000 -99.0000 -99.0000 589923.0000
  9.185789   0.980874  7.4286  0.6435 -9.5327  0.0432 -0.6056  0.0633   0.0633  110.4223    0.0627  1.0000  0.0000 -99.0000 -99.0000 -99.0000 424079.0000
  0.864268  -0.951250  7.1873  0.6193 -4.9795  0.0756 -0.8120  0.0567   0.0567  119.4248    0.0597  0.0000  0.0000 -99.0000 -99.0000 -99.0000 899050.0000
 13.963390   1.684658 10.7779  0.9580 -8.4454  0.0998 -0.3900  0.0628   0.0628   45.6715    0.0875  1.0000  0.0000 -99.0000 -99.0000 -99.0000 528709.0000
 -6.338081  -1.095072  4.8364  0.2293 -5.5350  0.0716 -1.3906  0.0381   0.0381   -9.3829    0.1241  0.0000  0.0000 -99.0000 -99.0000 -99.0000 507853.0000
 -8.282455  -1.298498 11.1102  0.9395 -8.2154  0.0811 -0.2439  0.0705   0.0705 -118.4287    0.0477  1.0000  0.0000 -99.0000 -99.0000 -99.0000 520247.0000
 -9.295019  -5.535737  5.5704  0.3172 -7.1274  0.0812 -1.5292  0.1055   0.1055   -6.2446    0.0964  0.0000  0.0000 -99.0000 -99.0000 -99.0000 74899.0000
  9.196539  -6.510011  7.6150  0.5686 -6.4029  0.0647 -0.4391  0.0606   0.0606  -52.7690    0.0724  1.0000  1.0000 -99.0000 -99.0000 -99.0000 1819.0000
 -2.529768  -1.908504  7.2585  0.4363 -8.1071  0.0630  1.9852  0.0777   0.0777  -40.9432    0.0649  0.0000  0.0000 -99.0000 -99.0000 -99.0000 450574.0000
-13.428716   3.534931  5.8911  0.4475 -5.8736  0.0780 -1.8438  0.0824   0.0824  -96.5041    0.0681  1.0000  0.0000 -99.0000 -99.0000 -99.0000 212556.0000
 -3.509135  -3.308071  7.0078  0.5677 -7.4499  0.0742 -0.8002  0.0871   0.0871    0.2171    0.0923  0.0000  1.0000 -99.0000 -99.0000 -99.0000 26035.0000
-27.356635  -0.749094  5.1003  0.2876 -2.8255  0.0365 -1.1235  0.0975   0.0975   -4.1703    0.0611  1.0000  0.0000 -99.0000 -99.0000 -99.0000 21161.0000
  3.319041   0.005680  6.5430  0.3817 -5.2267  0.0615  0.5994  0.0599   0.0599 -134.5117    0.0728  0.0000  0.0000 -99.0000 -99.0000 -99.0000 369621.0000
 -4.444964  -1.348737  8.8253  0.7743 -7.8563  0.0617 -0.9588  0.0759   0.0759 -206.8864    0.0751  1.0000  0.0000 -99.0000 -99.0000 -99.0000 950105.0000
-18.752514   1.337934  9.7587  0.8096 -6.2775  0.0885 -1.2927  0.0809   0.0809   16.4582    0.0315  0.0000  0.0000 -99.0000 -99.0000 -99.0000 356340.0000
 14.434840  -3.901406  5.5271  0.5447 -8.1225  0.0692  0.2159  0.0798   0.0798   38.1362    0.0774  1.0000  0.0000 -99.0000 -99.0000 -99.0000 572232.0000
 -1.958762   0.659883  8.1929  0.5942 -7.3194  0.0758 -3.4898  0.0767   0.0767   47.3161    0.0826  0.0000  0.0000 -99.0000 -99.0000 -99.0000 603077.0000
  4.919089  -3.455196  5.8519  0.3857 -3.1193  0.1089 -2.6793  0.0649   0.0649 -134.3658    0.0601  1.0000  0.0000 -99.0000 -99.0000 -99.0000 660678.0000
 -0.120885  -0.110024  7.9988  0.5146 -12.9127  0.0761  3.3831  0.0772   0.0772  119.4670    0.0816  0.0000  0.0000 -99.0000 -99.0000 -99.0000 485398.0000
 -8.570210   0.978580  6.1648  0.4578 -7.6888  0.0483  1.3732  0.0824   0.0824 -102.7734    0.0596  1.0000  0.0000 -99.0000 -99.0000 -99.0000 825503.0000
 20.377421  -2.818489  5.5433  0.2696 -7.0452  0.0667  0.1970  0.0713   0.0713   75.8393    0.0826  0.0000  0.0000 -99.0000 -99.0000 -99.0000 937038.0000
  9.346047   1.041370  5.4148  0.4259 -7.0674  0.0773  1.0083  0.0648   0.0648   83.4879    0.0591  1.0000  0.0000 -99.0000 -99.0000 -99.0000 712605.0000
 17.480608  -1.896829  5.2167  0.2793 -3.1699  0.0735 -0.6166  0.0766   0.0766   42.9479    0.0543  0.0000  0.0000 -99.0000 -99.0000 -99.0000 210561.0000
  4.950754   3.963394  5.8267  0.4697 -2.6748  0.0860 -0.4755  0.0762   0.0762 -155.8098    0.0755  1.0000  0.0000 -99.0000 -99.0000 -99.0000 217223.0000
-36.249686   2.788267  5.1518  0.1723 -4.2082  0.0557  0.7173  0.0594   0.0594    3.3082    0.0737  0.0000  0.0000 -99.0000 -99.0000 -99.0000 588157.0000
 -3.959922   1.190218  8.5826  0.6287 -7.0746  0.0644  1.9097  0.0583   0.0583   24.4569    0.0859  1.0000  0.0000 -99.0000 -99.0000 -99.0000 375157.0000
  2.371618   0.965274  7.3539  0.5891 -10.1721  0.0617 -0.2313  0.0961   0.0961    5.4074    0.1003  0.0000  0.0000 -99.0000 -99.0000 -99.0000 42054.0000
 -8.427295   6.465144  6.7524  0.4340 -5.9483  0.0792 -2.0770  0.0733   0.0733   23.2599    0.0739  1.0000  0.0000 -99.0000 -99.0000 -99.0000 519348.0000
 36.364939  -1.249136  5.5705  0.3893 -5.0929  0.0988 -0.4500  0.0431   0.0431   16.0710    0.1266  0.0000  0.0000 -99.0000 -99.0000 -99.0000 347533.0000
