l[deg]     b[deg]     dist[kpc] edist[kpc] pml[masyr] epml[masyr] pmb[masyr] epmb[masyr] pmlpmbcorr[] vlos[kms] evlos[kms] apogee[0,1] component[0,1] feh[dex] alpha[dex] age[]   index  
  3.497602  -1.063060  8.5317  0.7611 -4.7995  0.0924  1.6138  0.0669   0.0669  160.6731    0.0829  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              391108.000000
  0.860584  -4.284347  9.4559  0.6992 -9.5664  0.0453  0.3483  0.0837   0.0837  -87.6016    0.0663  1.0000  0.0000 -99.0000 -99.0000 -99.0000 731525.0000
  0.941287  -2.589127  7.6803  0.6695 -2.5037  0.0685  1.2983  0.0602   0.0602  233.2978    0.1196  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              360765.000000
 -3.924990  -1.054325  9.2609  0.7107 -9.7137  0.0521  0.5353  0.0526   0.0526   29.1072    0.0523  1.0000  0.0000 -99.0000 -99.0000 -99.0000 936569.0000
  4.873254  10.549158  6.4042  0.4098 -7.4486  0.0556  0.8157  0.0582   0.0582    0.0606    0.0511  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              906131.000000
 -3.654626  -1.503906  6.1221  0.4341 -7.1329  0.0732 -0.1636  0.0776   0.0776   54.1895    0.0495  1.0000  0.0000 -99.0000 -99.0000 -99.0000 750300.0000
 12.285966 -16.199468  5.3634  0.4685 -5.6961  0.0663 -2.5742  0.0986   0.0986   65.1703    0.0738  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              138539.000000
 23.361296  -6.413263  5.1502  0.2787 -8.6333  0.0637 -1.8619  0.0728   0.0728   59.6875    0.0708  1.0000  0.0000 -99.0000 -99.0000 -99.0000 780615.0000
 -1.423442  -4.189209  6.4601  0.5177 -3.8880  0.0328  0.2465  0.0760   0.0760  -92.3855    0.0579  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              103979.000000
 23.578119   1.531842  5.6735  0.4801 -4.5437  0.0817 -0.7553  0.0825   0.0825   56.7305    0.1040  1.0000  0.0000 -99.0000 -99.0000 -99.0000 782260.0000
 13.840533   5.373347  4.9987  0.4168 -8.2988  0.0961  1.9197  0.0510   0.0510   67.4383    0.0843  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              683856.000000
-13.533209   6.258265  4.6326  0.2975 -3.0517  0.0569 -1.9190  0.0597   0.0597   33.4097    0.0852  1.0000  0.0000 -99.0000 -99.0000 -99.0000 613835.0000
 -1.086061  -3.138467  6.8374  0.5661 -6.9604  0.0666 -3.9337  0.0664   0.0664  138.2132    0.0868  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              811558.000000
 23.675375  -3.666136  5.0242  0.2190 -5.2350  0.0410 -0.5139  0.0672   0.0672   68.5545    0.0705  1.0000  0.0000 -99.0000 -99.0000 -99.0000 455659.0000
 -4.123077  -0.765444  4.1046  0.2299 -5.7306  0.0616  0.6873  0.0911   0.0911  111.4287    0.0824  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              697367.000000
-13.055459   1.113453  7.6190  0.5659 -1.8587  0.0633  1.0942  0.0675   0.0675 -117.6790    0.0885  1.0000  0.0000 -99.0000 -99.0000 -99.0000 369746.0000
 32.000251  -0.999315  6.4499  0.4907 -10.1868  0.0945 -0.7259  0.0775   0.0775   86.1264    0.0622  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              614318.000000
 -4.334611   1.240745  7.3800  0.5892 -12.7277  0.0782 -1.7179  0.0652   0.0652 -121.7389    0.0861  1.0000  0.0000 -99.0000 -99.0000 -99.0000 158301.0000
 -2.491817  -2.027779  7.5818  0.5757 -6.7678  0.0722  1.9744  0.0747   0.0747   10.4081    0.0804  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              757510.000000
  4.643718  -4.081700  6.9752  0.6000 -5.1570  0.0759  0.9490  0.0763   0.0763 -162.8721    0.0619  1.0000  0.0000 -99.0000 -99.0000 -99.0000 161468.0000
 -2.183584   0.224378  7.7670  0.6236 -8.6243  0.0683 -0.9976  0.0858   0.0858  -16.6771    0.0664  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              954038.000000
 18.462830   6.449013  4.4938  0.2522 -5.2191  0.0761 -1.3458  0.0901   0.0901   56.4642    0.0509  1.0000  0.0000 -99.0000 -99.0000 -99.0000 683002.0000
  5.427517  -0.460745  5.3299  0.3545 -4.5736  0.0909 -1.8635  0.0634   0.0634 -139.0703    0.0526  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              260126.000000
 -4.527419   6.118984  8.5111  0.5783 -8.2839  0.0692  0.7721  0.0937   0.0937 -168.7324    0.0543  1.0000  0.0000 -99.0000 -99.0000 -99.0000 723504.0000
  3.475004  -0.599095  7.4937  0.4743 -2.9730  0.0499  0.6162  0.0348   0.0348  119.9570    0.1071  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              190107.000000
  0.229411   4.069359  8.2188  0.8383 -9.8424  0.0648 -0.3696  0.0496   0.0496  181.0519    0.0785  1.0000  0.0000 -99.0000 -99.0000 -99.0000 693543.0000
 12.327078  -2.921538  3.4841  0.1762 -0.0092  0.0764 -0.0872  0.0669   0.0669  -23.8605    0.0792  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              336621.000000
 -4.559342   0.890671  9.2110  0.7439 -8.1842  0.0432 -0.8384  0.0644   0.0644   19.7741    0.0821  1.0000  0.0000 -99.0000 -99.0000 -99.0000 317402.0000
 20.247109  -1.039592  4.1410  0.2220 -7.9997  0.0691 -0.5880  0.0630   0.0630   63.7225    0.0601  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              329729.000000
 23.164435   3.683197  6.5270  0.5109 -6.9310  0.0473 -3.4136  0.0590   0.0590   29.4800    0.0835  1.0000  0.0000 -99.0000 -99.0000 -99.0000 961802.0000
  1.833456  -0.218239  7.9306  0.6464 -5.4133  0.0510  0.5178  0.0857   0.0857   87.4818    0.0769  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              626385.000000
 -4.401577   1.563888  8.6630  0.5643 -5.6507  0.0435  1.7160  0.0786   0.0786    4.7036    0.0800  1.0000  0.0000 -99.0000 -99.0000 -99.0000 323107.0000
-11.868321   7.265139  7.8480  0.6110 -6.1061  0.0680 -2.0889  0.0947   0.0947  -93.3773    0.0646  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              959823.000000
  0.627276  -6.371069  4.8752  0.2696 -6.7414  0.0712  1.6777  0.0589   0.0589 -123.0546    0.0461  1.0000  0.0000 -99.0000 -99.0000 -99.0000 319717.0000
  3.887472  -2.096337  6.4117  0.3864 -2.1188  0.0521 -2.7202  0.0554   0.0554 -183.1859    0.0703  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              383740.000000
  4.906011   1.682883  6.8621  0.5726 -3.5627  0.0682 -1.0178  0.0655   0.0655  -78.8372    0.0222  1.0000  0.0000 -99.0000 -99.0000 -99.0000 507433.0000
  8.967224  -2.804599  5.9173  0.2977 -9.9828  0.0689  1.4474  0.0523   0.0523   73.0523    0.0634  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              881341.000000
  9.529721  -1.073048  7.6399  0.4362 -5.1299  0.0726 -2.2819  0.0626   0.0626   39.4312    0.1028  1.0000  0.0000 -99.0000 -99.0000 -99.0000 391711.0000
 22.587514   4.386840  6.7667  0.5036 -6.9315  0.0788 -1.7123  0.0859   0.0859  -94.3473    0.0796  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              456635.000000
-17.569218  -1.030280  4.6406  0.2857 -7.8808  0.0653 -0.1886  0.0585   0.0585  131.7044    0.0984  1.0000  0.0000 -99.0000 -99.0000 -99.0000 341573.0000
-10.413461  -7.077749  4.3270  0.1617 -2.6681  0.0801  0.5462  0.0751   0.0751  -59.5253    0.0689  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              250096.000000
-27.193365   4.380509  5.0383  0.3031 -4.9623  0.0647  1.0014  0.0592   0.0592  -24.8239    0.0660  1.0000  0.0000 -99.0000 -99.0000 -99.0000 787792.0000
 10.455738  -1.086303  5.5559  0.3671 -12.7571  0.0776  0.0314  0.0432   0.0432   10.8825    0.0629  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              583922.000000
-26.729496  -3.740205  4.1011  0.1614 -5.5782  0.0744  1.5126  0.0697   0.0697  -82.1958    0.1006  1.0000  0.0000 -99.0000 -99.0000 -99.0000 883574.0000
-33.434796   5.753200  6.7169  0.4660 -7.2363  0.0536 -0.1525  0.0603   0.0603  -77.5170    0.0573  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              136450.000000
 -4.052433  -3.974099  5.8399  0.3436 -9.4770  0.0850  2.3500  0.0744   0.0744  -14.1572    0.0772  1.0000  0.0000 -99.0000 -99.0000 -99.0000 433610.0000
-14.867847   1.441983  4.6184  0.3226 -5.0429  0.0420 -1.0907  0.0273   0.0273  -56.9418    0.0565  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              540905.000000
  4.976222  -1.409878  6.6790  0.4571 -3.3876  0.0529 -0.6223  0.0717   0.0717 -170.9905    0.0645  1.0000  0.0000 -99.0000 -99.0000 -99.0000 398353.0000
 23.964037   8.711809  4.1676  0.2258 -9.4215  0.0843  0.9860  0.0921   0.0921   -4.9606    0.0810  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              496839.000000
  4.911502  -6.247300  6.2694  0.4820 -11.1369  0.0800  3.0466  0.0897   0.0897   33.9458    0.0796  1.0000  0.0000 -99.0000 -99.0000 -99.0000 711494.0000
  2.450504  -2.253332  5.3241  0.3172 -9.2759  0.0711 -1.0418  0.0706   0.0706  111.1773    0.0462  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              286115.000000
-18.006740   1.451280  7.4164  0.4897 -6.8960  0.0907 -1.8250  0.0891   0.0891  -26.2671    0.0799  1.0000  0.0000 -99.0000 -99.0000 -99.0000 409451.0000
  4.310715  -0.644925  6.9976  0.5242 -7.5869  0.0664  2.5961  0.0742   0.0742  227.3338    0.0684  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              203369.000000
 18.531131  -3.837856  4.8223  0.2555 -2.5856  0.0418  1.9860  0.0662   0.0662  -55.4398    0.0982  1.0000  0.0000 -99.0000 -99.0000 -99.0000 409886.0000
 -1.831683   1.213679  7.3274  0.5305 -7.0664  0.0692  2.8622  0.0872   0.0872  -69.9651    0.0783  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              171411.000000
  9.596635   0.916463  4.9701  0.3310 -7.4815  0.0561 -2.5372  0.0378   0.0378  -48.0772    0.1051  1.0000  0.0000 -99.0000 -99.0000 -99.0000 980414.0000
  4.273644   2.138315  5.9004  0.3652 -5.4950  0.0654  0.8096  0.0992   0.0992   -2.5238    0.0499  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              958450.000000
-27.400083  -6.774117  7.6296  0.6123 -4.8199  0.0551  0.1416  0.0661   0.0661  -15.5904    0.0902  1.0000  0.0000 -99.0000 -99.0000 -99.0000 228980.0000
 27.463097  -1.068826  5.0973  0.3083 -5.5762  0.0583 -3.7871  0.0979   0.0979   25.1232    0.0668  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              535502.000000
 23.546410  -4.260881  6.7515  0.3950 -6.4215  0.0681 -1.0451  0.0631   0.0631  -40.9605    0.0853  1.0000  0.0000 -99.0000 -99.0000 -99.0000 214648.0000
 -0.557336   1.067302  7.5423  0.6076 -9.7255  0.0691 -0.1042  0.0543   0.0543    9.8806    0.0891  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              584947.000000
  5.225758  -1.102733  7.0218  0.3494 -0.9323  0.0618  3.2047  0.0688   0.0688 -168.3173    0.1217  1.0000  0.0000 -99.0000 -99.0000 -99.0000 204725.0000
 -1.378699   0.618675  8.0351  0.6794 -6.8712  0.0775 -3.2744  0.0638   0.0638  135.1983    0.0950  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              451879.000000
  9.565491  -1.446327  6.0370  0.4354 -4.1038  0.0641 -1.1124  0.0611   0.0611   33.1342    0.0859  1.0000  0.0000 -99.0000 -99.0000 -99.0000 846248.0000
 -4.751257   2.612018  7.2492  0.4088 -8.0490  0.0735  2.4924  0.0620   0.0620  -32.5377    0.0942  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              497083.000000
 -9.152740  -6.268355  9.4353  0.7406 -5.3887  0.0516  2.0047  0.0762   0.0762   68.7029    0.0750  1.0000  0.0000 -99.0000 -99.0000 -99.0000 91451.0000
 33.418386  -2.087922  5.9197  0.3101 -4.7576  0.0601  0.2226  0.0831   0.0831   66.0787    0.0701  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              721435.000000
  4.645505  -3.640715  5.7504  0.3588 -9.3964  0.0445  1.6417  0.0746   0.0746  -33.8038    0.0744  1.0000  0.0000 -99.0000 -99.0000 -99.0000 655840.0000
  8.151542   1.032729  6.0999  0.4347 -9.8228  0.0741 -2.2932  0.0769   0.0769   14.2850    0.1131  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              847716.000000
 -3.584637   1.113385  8.8248  0.6831 -5.0425  0.0628 -1.8309  0.0407   0.0407   41.4216    0.0750  1.0000  0.0000 -99.0000 -99.0000 -99.0000 965162.0000
 23.036819  -0.525469  5.9927  0.5520 -11.2798  0.0467 -0.2040  0.0504   0.0504  -85.3991    0.0874  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              238254.000000
 -3.908052  -1.325670  9.7995  0.7569 -6.1677  0.0693  0.1222  0.0718   0.0718 -130.3695    0.0802  1.0000  0.0000 -99.0000 -99.0000 -99.0000 198683.0000
 -0.146748  -0.261342  8.6070  0.6577 -5.9280  0.0531  1.6951  0.0796   0.0796  376.9116    0.0607  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              708638.000000
  9.685957   6.820155  8.3755  0.5199 -8.2996  0.0619  3.9942  0.0861   0.0861   99.0949    0.0336  1.0000  0.0000 -99.0000 -99.0000 -99.0000 583627.0000
  7.317693   0.194581  6.9999  0.6270 -8.1583  0.0612 -1.2022  0.0741   0.0741   37.5440    0.0595  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              930337.000000
 -8.611766  -0.853812  5.1227  0.2774 -10.2640  0.0580  0.6062  0.0732   0.0732 -107.7514    0.0532  1.0000  0.0000 -99.0000 -99.0000 -99.0000 260500.0000
 32.676522  -0.857762  5.6506  0.3323 -5.3185  0.0754  0.1634  0.0575   0.0575   41.9159    0.0624  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              352221.000000
 -4.204955  -1.094486  7.2452  0.5488 -2.0824  0.0547  2.4372  0.0721   0.0721 -139.2667    0.0479  1.0000  0.0000 -99.0000 -99.0000 -99.0000 626987.0000
 17.035884   2.851118  5.4437  0.3306 -9.7055  0.0482  2.4286  0.0641   0.0641  -76.3144    0.1016  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              355023.000000
  9.767356  -6.529949  6.6184  0.5029 -3.2046  0.0550  3.1603  0.0816   0.0816  107.9432    0.0797  1.0000  0.0000 -99.0000 -99.0000 -99.0000 785993.0000
  5.567172  -3.577773  6.7846  0.5065 -9.4477  0.0844 -1.0490  0.0775   0.0775   60.7404    0.0790  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              245560.000000
  0.431162   3.844274  7.1490  0.4808 -3.6322  0.0819 -1.4527  0.0623   0.0623  -26.9907    0.0510  1.0000  0.0000 -99.0000 -99.0000 -99.0000 918614.0000
  1.355688  -0.497327  7.9541  0.5746 -11.2961  0.0630  0.5310  0.0690   0.0690 -269.3417    0.0764  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                               73893.000000
  9.380308   9.094134  6.1842  0.3730 -8.1077  0.0811  0.5462  0.0875   0.0875  -22.0435    0.0565  1.0000  0.0000 -99.0000 -99.0000 -99.0000 908347.0000
  2.303618  -1.126718  7.9745  0.5879 -5.2844  0.0930 -2.2694  0.0670   0.0670   -2.4484    0.0571  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              396871.000000
 -4.189784   4.150764  6.1187  0.4609 -5.7958  0.0618 -1.5244  0.0924   0.0924 -124.5725    0.0957  1.0000  0.0000 -99.0000 -99.0000 -99.0000 348467.0000
  2.277285  -4.004959  6.2450  0.4331 -4.8788  0.0608  1.2283  0.0776   0.0776   81.9068    0.0564  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                               39683.000000
 32.198247   1.009191  5.5696  0.2798 -4.3415  0.0608  0.4178  0.0854   0.0854   44.8479    0.0498  1.0000  0.0000 -99.0000 -99.0000 -99.0000 689444.0000
 -4.308823   0.050983  9.5244  0.8093 -7.9000  0.0521 -0.4747  0.0517   0.0517  113.2852    0.0938  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              883747.000000
  4.859343   3.465410  7.3829  0.5079 -8.3181  0.0664 -3.0966  0.0547   0.0547   22.4266    0.0445  1.0000  0.0000 -99.0000 -99.0000 -99.0000 37744.0000
 -0.047913   0.616507  7.7857  0.6206 -4.8031  0.0843  2.1739  0.0440   0.0440  246.3463    0.0728  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              983884.000000
  0.861830   6.206532  6.5359  0.4718 -5.6585  0.0858 -0.0657  0.0808   0.0808   82.8722    0.0437  1.0000  0.0000 -99.0000 -99.0000 -99.0000 736795.0000
 -2.521078   0.694986  8.3372  0.6288 -5.8222  0.0692 -2.1869  0.0742   0.0742  185.1810    0.0736  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              793086.000000
-31.837925  -3.910770  4.0842  0.2463 -4.1493  0.0736 -1.6735  0.0799   0.0799    0.9501    0.0964  1.0000  0.0000 -99.0000 -99.0000 -99.0000 543668.0000
-40.124040   0.836187  7.0057  0.5057 -7.9105  0.0792 -0.1566  0.0733   0.0733  -37.3359    0.0566  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              483720.000000
 27.807589  -1.357698  4.3036  0.2548 -2.2350  0.0882 -0.2168  0.0793   0.0793   36.4727    0.0998  1.0000  0.0000 -99.0000 -99.0000 -99.0000 202817.0000
 11.892874  -1.429009  5.5659  0.3539 -3.2568  0.0701  1.9730  0.0985   0.0985 -171.1410    0.0662  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              145627.000000
-18.004277   3.715332  4.6841  0.2299 -2.2694  0.0439 -1.2863  0.0698   0.0698  -67.5868    0.0477  1.0000  0.0000 -99.0000 -99.0000 -99.0000 71295.0000
 -1.057108  -0.038493  6.9586  0.3660 -7.0748  0.0740 -6.1865  0.0608   0.0608   88.1175    0.0926  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              505999.000000
  4.912397   1.257955  6.7583  0.5153 -5.1738  0.0586 -2.8969  0.0656   0.0656 -162.2216    0.0700  1.0000  0.0000 -99.0000 -99.0000 -99.0000 197224.0000
 -0.930298  -1.821382  8.8849  0.6945 -4.3603  0.0618 -1.8536  0.0558   0.0558   12.4001    0.0926  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                               38554.000000
 -8.338067   3.537562  5.7508  0.2651 -3.1162  0.0772  0.5583  0.0731   0.0731   22.8738    0.0584  1.0000  0.0000 -99.0000 -99.0000 -99.0000 983282.0000
  2.573343   1.074347  5.7477  0.4032 -4.2571  0.0607 -1.7124  0.0819   0.0819  -52.1272    0.0875  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              558593.000000
  5.152205   3.660686  7.0375  0.4769 -4.2321  0.0719  1.9483  0.0693   0.0693 -101.4869    0.0944  1.0000  0.0000 -99.0000 -99.0000 -99.0000 969280.0000
  8.566487  -1.123547  5.0561  0.3181 -10.0486  0.0741 -0.2345  0.0894   0.0894  -50.9673    0.0791  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              848822.000000
 -4.241465   0.998633  8.9911  0.6934 -3.5129  0.0606  0.5069  0.0876   0.0876  -94.1443    0.0801  1.0000  0.0000 -99.0000 -99.0000 -99.0000 70390.0000
  1.749519   0.893802  5.7715  0.4632 -3.5860  0.0671 -0.8341  0.0837   0.0837 -132.5456    0.0806  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              233943.000000
 -4.230025 -12.012099  5.7835  0.4904 -4.7217  0.0657 -3.0884  0.0987   0.0987    8.3861    0.0920  1.0000  0.0000 -99.0000 -99.0000 -99.0000 509530.0000
-22.948376   0.384370  4.0765  0.2465 -5.7092  0.0631 -0.9292  0.0565   0.0565  -56.3063    0.0287  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              580090.000000
  5.239482   6.545819  6.2060  0.5157 -2.3172  0.0831  0.1106  0.0639   0.0639 -103.3873    0.0756  1.0000  0.0000 -99.0000 -99.0000 -99.0000 430065.0000
  6.839044   0.539247  5.9490  0.2423 -7.8154  0.0877 -0.2576  0.0840   0.0840   14.4109    0.0899  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              842756.000000
  5.272553   1.173614  4.9074  0.2976 -12.6641  0.0494  0.1175  0.0726   0.0726   32.5052    0.0500  1.0000  0.0000 -99.0000 -99.0000 -99.0000 572296.0000
  0.607435  -0.326576  7.4861  0.4860 -5.0977  0.1061 -0.7957  0.0761   0.0761 -287.7274    0.0966  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              198143.000000
  5.537458  -1.622243  7.1037  0.5524 -10.2261  0.0706 -3.9512  0.0471   0.0471   87.5198    0.0411  1.0000  0.0000 -99.0000 -99.0000 -99.0000 563883.0000
 12.297907   7.298516  4.4927  0.2739 -6.3884  0.0618  1.4774  0.0821   0.0821   56.3822    0.0588  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              515633.000000
  0.090549  -3.871081  4.8351  0.2277 -1.1478  0.0708 -1.3744  0.0486   0.0486  -40.4398    0.0745  1.0000  0.0000 -99.0000 -99.0000 -99.0000 395595.0000
  6.662894  -2.771135  7.9343  0.5975 -8.0572  0.0764 -0.2430  0.0670   0.0670  121.7431    0.0403  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                               91053.000000
  5.123094  -1.162687  6.2704  0.4620 -6.1099  0.0627 -2.0658  0.0655   0.0655  118.9753    0.0495  1.0000  0.0000 -99.0000 -99.0000 -99.0000 294809.0000
 -5.864175   0.009486  9.1503  0.7056 -6.6829  0.0867  0.9866  0.0695   0.0695  -81.4637    0.0434  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              209049.000000
 14.437871   1.081467  4.8978  0.2859 -5.9145  0.0699 -0.2444  0.0490   0.0490 -106.9754    0.0670  1.0000  0.0000 -99.0000 -99.0000 -99.0000 65051.0000
 11.567519  -0.628419  7.4265  0.5043 -3.4831  0.0307  0.0515  0.0875   0.0875  -56.0103    0.0652  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              524018.000000
 14.052476  -1.318658  5.7377  0.3084 -4.8149  0.0865 -1.7857  0.0603   0.0603  142.7071    0.0603  1.0000  0.0000 -99.0000 -99.0000 -99.0000 288620.0000
 15.593763   1.087029  4.6138  0.2732 -0.5074  0.0658 -1.0099  0.0700   0.0700   10.1158    0.0799  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              301135.000000
 10.032830   1.317752  7.9871  0.5688 -12.4004  0.0590 -1.3230  0.0655   0.0655   -2.5448    0.0747  1.0000  0.0000 -99.0000 -99.0000 -99.0000 957598.0000
